
 Data Alignment: None
 Data Alignment Step: 0
C:\Users\Labuser\Documents\Octet experiments\2020\20200514 - AMC PCT media run3 kinetics 47-54, 200514_001.frd, 200514_002.frd, 200514_003.frd, 200514_004.frd, 200514_005.frd, 200514_006.frd, 200514_007.frd, 200514_008.frd, 200514_009.frd, 200514_010.frd, 200514_011.frd, 200514_012.frd, 200514_013.frd, 200514_014.frd, 200514_015.frd, 200514_016.frd, 
X Values, A2, B2, C2, D2, E2, F2, G2, H2, A3, B3, C3, D3, E3, F3, G3, H3, 
0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
608.19, -0.09486063, 0.03505142, -0.02421113, 0.0655155, 0.00356283, 0.0611852, 0.01452347, -0.00198839, -0.11292559, 0.01582972, -0.03259487, 0.03640132, 0.01030772, -0.03635858, 0.03005458, 0.04143035, 
608.39, -0.09106225, 0.03394059, -0.02078345, 0.06702271, -0.00125405, 0.06111786, 0.01894693, 0.00073909, -0.11174333, 0.01733211, -0.03369498, 0.04075945, 0.00810351, -0.03238374, 0.02763568, 0.04623891, 
608.59, -0.09559552, 0.03398588, -0.02125168, 0.07110111, 0.00151955, 0.06468076, 0.02111196, 0.00303471, -0.11480103, 0.01765534, -0.03495186, 0.04486213, 0.01067318, -0.03591106, 0.0308082, 0.04079627, 
608.80, -0.09540965, 0.03210101, -0.02366098, 0.0670077, 0.00159686, 0.06281767, 0.02010752, -0.00501862, -0.11093323, 0.02008948, -0.03355886, 0.03803893, 0.01025997, -0.03476374, 0.03397082, 0.04760359, 
609.00, -0.08993633, 0.03627101, -0.02370637, 0.06788897, -0.00228044, 0.06293255, 0.0175245, 0.00145842, -0.11395857, 0.01720189, -0.03431525, 0.0413309, 0.00839605, -0.03700261, 0.02602815, 0.04672566, 
609.20, -0.09249013, 0.03574048, -0.02156651, 0.06711284, 0.00136872, 0.0673326, 0.01627014, 0.00333242, -0.11261864, 0.01967551, -0.0337375, 0.03910081, 0.00804036, -0.03297714, 0.02795317, 0.04490218, 
609.39, -0.09128058, 0.03218696, -0.02129921, 0.06900029, 0.00177948, 0.06323356, 0.01598379, -0.00018021, -0.11486882, 0.01832794, -0.03136803, 0.04101043, 0.00667008, -0.03517792, 0.02751342, 0.04261388, 
609.59, -0.0937158, 0.03412408, -0.02324876, 0.06685109, 0.00070841, 0.06385287, 0.01781881, -0.0015749, -0.11246004, 0.01684321, -0.03362608, 0.04122975, 0.00969805, -0.03265176, 0.02680726, 0.0437695, 
609.80, -0.09359691, 0.03560355, -0.01884412, 0.06916684, 0.00138161, 0.06570023, 0.01649695, 0.00043028, -0.11115365, 0.01601521, -0.03149518, 0.04386108, 0.00944925, -0.03539264, 0.02686336, 0.04015433, 
610.00, -0.09703807, 0.03445194, -0.02378761, 0.07243343, 0.00075065, 0.06409097, 0.01628137, -0.00078161, -0.11243881, 0.01649651, -0.03179764, 0.04329757, 0.01074278, -0.03360808, 0.03230677, 0.04568242, 
610.20, -0.09436817, 0.03538163, -0.02220556, 0.06907541, -0.00252867, 0.06452785, 0.01405455, 0.00424393, -0.11072645, 0.01805892, -0.03625482, 0.04206697, 0.0109844, -0.03727641, 0.02772727, 0.04276006, 
610.39, -0.09203959, 0.03473118, -0.02182011, 0.06667016, 0.00067197, 0.06434121, 0.01935702, -0.00060013, -0.10937182, 0.02182397, -0.03366775, 0.04174102, 0.01388157, -0.03439784, 0.03195987, 0.04141551, 
610.59, -0.09508649, 0.03459765, -0.0242821, 0.06421203, 0.00032408, 0.06384691, 0.01613859, 0.00048656, -0.11427017, 0.01842038, -0.03080386, 0.03997231, 0.01248262, -0.03427679, 0.03000278, 0.04420052, 
610.80, -0.09223606, 0.03486949, -0.0217399, 0.06673135, -0.0002034, 0.06488417, 0.01821484, -0.00132616, -0.10930634, 0.01703767, -0.03562649, 0.04013672, 0.00815042, -0.03744802, 0.03138826, 0.04543766, 
611.00, -0.09317198, 0.03164506, -0.02543362, 0.0662772, -0.00089557, 0.06362714, 0.01603244, 0.00089859, -0.10855615, 0.02187409, -0.03347964, 0.04200159, 0.01178387, -0.03558425, 0.02795292, 0.0414786, 
611.20, -0.09347607, 0.03488073, -0.0230273, 0.0671962, -0.00060013, 0.06398336, 0.01506083, -0.00173922, -0.11233354, 0.02195862, -0.03380761, 0.03907368, 0.01276072, -0.03669208, 0.02684093, 0.04565194, 
611.39, -0.09386194, 0.03252319, -0.02015107, 0.06254205, -0.00109058, 0.05991843, 0.0170065, 0.00153922, -0.11352842, 0.01500512, -0.03469805, 0.04076881, 0.00750915, -0.03755551, 0.03158017, 0.04510366, 
611.59, -0.09039647, 0.03284908, -0.0267285, 0.06590537, 0.00163784, 0.06181015, 0.01244943, 0.00113763, -0.1134904, 0.01722747, -0.03304432, 0.04289848, 0.01063112, -0.03325499, 0.02688221, 0.04349027, 
611.79, -0.09274236, 0.03070217, -0.02152319, 0.06544335, -0.00159484, 0.06226595, 0.01344062, 0.0041304, -0.11131013, 0.01732568, -0.03648288, 0.04361408, 0.01257289, -0.03749577, 0.03247904, 0.03900917, 
612.00, -0.09489175, 0.03418235, -0.02117621, 0.06689524, 0.00051738, 0.06328327, 0.0152882, -0.00205913, -0.11259792, 0.01646616, -0.03434961, 0.04062335, 0.01173498, -0.03232738, 0.03020203, 0.04185094, 
612.20, -0.0934489, 0.03465635, -0.02268827, 0.06494703, 0.00000085, 0.064561, 0.02099423, 0.00116631, -0.11357672, 0.01720143, -0.03277143, 0.04107194, 0.00795597, -0.03365852, 0.03094091, 0.0439696, 
612.40, -0.09105251, 0.03408669, -0.02175763, 0.07150616, -0.00183714, 0.06050266, 0.01954266, 0.00140613, -0.11346474, 0.02099614, -0.03393153, 0.03735349, 0.00852185, -0.03371184, 0.02721934, 0.04384969, 
612.59, -0.09412359, 0.03476894, -0.0262576, 0.06503061, -0.00031436, 0.06138003, 0.02041184, -0.00122316, -0.10997947, 0.01649834, -0.03355547, 0.04120518, 0.01079138, -0.03494833, 0.03030287, 0.04317902, 
612.79, -0.09379239, 0.03367272, -0.02421285, 0.06688724, 0.00165856, 0.06036326, 0.0226666, 0.00116073, -0.11318555, 0.0146231, -0.03486382, 0.04447517, 0.01165649, -0.03217722, 0.02928579, 0.04141205, 
612.99, -0.08996478, 0.03681466, -0.02132775, 0.06813599, 0.00332102, 0.06056149, 0.02012785, -0.00034581, -0.11309633, 0.01363296, -0.03777784, 0.04124662, 0.01021411, -0.03863609, 0.03008075, 0.04690167, 
613.20, -0.09455961, 0.03718114, -0.021586, 0.07008, 0.00037629, 0.06323817, 0.01794309, 0.00284305, -0.11230493, 0.01413869, -0.03453473, 0.04032842, 0.01024839, -0.03447763, 0.0291762, 0.04732853, 
613.40, -0.09429364, 0.02946771, -0.02452773, 0.07029056, -0.00301204, 0.05939512, 0.01962763, -0.00073315, -0.11333015, 0.01491184, -0.03324158, 0.04144765, 0.01114732, -0.0325078, 0.03039064, 0.03901999, 
613.59, -0.09661091, 0.03826455, -0.02240532, 0.0642764, -0.00045707, 0.06234358, 0.02101122, -0.00237542, -0.11137337, 0.01695546, -0.03700424, 0.0421098, 0.00849372, -0.03197954, 0.02924747, 0.04065583, 
613.79, -0.0947436, 0.03284229, -0.02344314, 0.06529333, -0.00182655, 0.06190293, 0.02507643, -0.00093107, -0.11093961, 0.01771652, -0.03293566, 0.0401111, 0.00985334, -0.03621425, 0.03057249, 0.04221666, 
613.99, -0.0946876, 0.03691677, -0.02392107, 0.06852809, -0.00034176, 0.06136025, 0.01694635, -0.00145381, -0.11486773, 0.01944064, -0.03476197, 0.03879002, 0.00815419, -0.03688312, 0.03327356, 0.04437185, 
614.20, -0.09547204, 0.03406306, -0.02353409, 0.06855296, -0.0016613, 0.06244083, 0.01736301, -0.00322662, -0.10920499, 0.01645598, -0.03128525, 0.0412053, 0.00987334, -0.03093491, 0.03028645, 0.04497065, 
614.40, -0.09448542, 0.0354035, -0.02004073, 0.06566382, -0.00345393, 0.06024783, 0.02072136, -0.00133532, -0.11293104, 0.01834384, -0.03309412, 0.03925009, 0.00987097, -0.03436976, 0.03295332, 0.04575207, 
614.59, -0.09710205, 0.03262706, -0.02261645, 0.0633263, -0.00046501, 0.06334621, 0.01715649, 0.00206438, -0.11051428, 0.01794958, -0.03733448, 0.03940142, 0.01004311, -0.03561354, 0.02894921, 0.04742771, 
614.79, -0.09383048, 0.03469736, -0.02302302, 0.0684666, -0.001781, 0.06251109, 0.01764693, 0.00090291, -0.11320326, 0.01911226, -0.03293852, 0.03885652, 0.01169221, -0.03658029, 0.02870986, 0.04449711, 
614.99, -0.09326548, 0.03479392, -0.02573903, 0.06383502, -0.00131114, 0.0629097, 0.01664656, -0.00540326, -0.10860871, 0.02022014, -0.03167733, 0.03951615, 0.01061124, -0.03574838, 0.02736549, 0.0422168, 
615.19, -0.09207135, 0.03461483, -0.02270342, 0.06498345, -0.00161994, 0.06216852, 0.02086615, 0.00225671, -0.11084925, 0.01851116, -0.03785123, 0.03975557, 0.01094666, -0.03517215, 0.02900122, 0.04013307, 
615.39, -0.09342843, 0.03481083, -0.02326213, 0.06617357, 0.00203137, 0.06225502, 0.01875941, -0.00123347, -0.11225479, 0.01868189, -0.03289089, 0.04008617, 0.01034121, -0.03557443, 0.02749602, 0.0451933, 
615.59, -0.09139279, 0.03386213, -0.02522681, 0.06937801, 0.00055865, 0.06247936, 0.01562886, 0.00095919, -0.1120431, 0.01864283, -0.03229963, 0.03868799, 0.00804225, -0.03619735, 0.02487505, 0.04248261, 
615.79, -0.08816833, 0.03384916, -0.02316902, 0.06468863, -0.00008063, 0.06408766, 0.01707728, 0.00063862, -0.11479191, 0.0218311, -0.03342884, 0.03753449, 0.00907475, -0.03386314, 0.02767734, 0.04200944, 
615.99, -0.09455535, 0.03315814, -0.02256759, 0.06418721, -0.00046721, 0.06269505, 0.02035003, 0.00332587, -0.11321028, 0.01744096, -0.03535483, 0.03963755, 0.00985417, -0.03516917, 0.03307552, 0.04360715, 
616.20, -0.09600601, 0.03530432, -0.02072918, 0.06357457, 0.00071358, 0.06525502, 0.01850879, -0.00070351, -0.11164639, 0.01737519, -0.03339971, 0.03902078, 0.00980844, -0.03314825, 0.0283437, 0.04262977, 
616.40, -0.09507859, 0.03393752, -0.02610377, 0.06283396, -0.00103469, 0.06330647, 0.01400825, 0.00162674, -0.11346474, 0.01828542, -0.03366639, 0.04292352, 0.0099236, -0.0317896, 0.02821534, 0.04374934, 
616.60, -0.09474587, 0.03702551, -0.0248154, 0.07032354, 0.00008418, 0.06235913, 0.01651649, -0.00141942, -0.11652505, 0.01618894, -0.03332335, 0.03873058, 0.00748517, -0.03224839, 0.02617736, 0.0423518, 
616.79, -0.09251059, 0.03535657, -0.02378316, 0.06284195, -0.00141757, 0.06608057, 0.01808022, -0.00015513, -0.11325129, 0.01827343, -0.03519445, 0.04111277, 0.00866845, -0.03466184, 0.02872953, 0.04495133, 
616.99, -0.09366117, 0.03544977, -0.02399834, 0.06473167, -0.00576284, 0.06389611, 0.02067536, 0.00007505, -0.11098763, 0.0156926, -0.03316908, 0.04044889, 0.01006628, -0.03001973, 0.02827394, 0.04131266, 
617.20, -0.09607215, 0.03592061, -0.0247317, 0.07093462, 0.00149772, 0.06166236, 0.01959392, -0.00237103, -0.11209891, 0.02009544, -0.03310845, 0.03890477, 0.0076394, -0.03388312, 0.02651756, 0.04038581, 
617.40, -0.09473963, 0.03025323, -0.02468886, 0.06619796, -0.00140948, 0.06397174, 0.01735507, -0.00226297, -0.11262845, 0.01819148, -0.03316703, 0.04202761, 0.01116137, -0.03631919, 0.02740359, 0.04697758, 
617.60, -0.09285396, 0.03250067, -0.02257005, 0.06883887, -0.00017864, 0.06019203, 0.01808246, -0.00151885, -0.11144763, 0.01751673, -0.033064, 0.03933934, 0.00681194, -0.0353336, 0.0285741, 0.04071075, 
617.80, -0.09475778, 0.03393053, -0.02178191, 0.06437097, -0.00066843, 0.06477406, 0.01969105, 0.00090921, -0.11133139, 0.01910032, -0.0347185, 0.0378866, 0.00838795, -0.03156797, 0.02750184, 0.04177271, 
618.01, -0.09358951, 0.03023997, -0.02413053, 0.06698038, 0.00069078, 0.06271248, 0.01710474, -0.00331474, -0.11029232, 0.01805977, -0.032707, 0.03954466, 0.00733793, -0.03439599, 0.02860435, 0.04163607, 
618.19, -0.09343819, 0.03544008, -0.02379287, 0.06785474, -0.00185827, 0.06182342, 0.02191139, -0.00127217, -0.11565492, 0.01389497, -0.03477564, 0.03823579, 0.00864145, -0.0356227, 0.02690156, 0.04369426, 
618.39, -0.09512002, 0.03585288, -0.02018922, 0.06358191, -0.00058367, 0.06291223, 0.02213257, 0.00136363, -0.11357906, 0.01590843, -0.0358673, 0.04393857, 0.00624721, -0.03558818, 0.02777472, 0.0393053, 
618.59, -0.09146323, 0.03431353, -0.02334179, 0.06687091, -0.00092407, 0.06509334, 0.01595327, 0.00332683, -0.1096236, 0.01703547, -0.03405884, 0.03972406, 0.01196416, -0.03783748, 0.02359794, 0.04503797, 
618.79, -0.09282407, 0.03537977, -0.02086597, 0.06150585, 0.00040138, 0.06192908, 0.01815656, 0.00248734, -0.1110466, 0.01680308, -0.0310503, 0.04425183, 0.0062423, -0.03707917, 0.02539601, 0.0442201, 
618.99, -0.09377169, 0.03295162, -0.02408409, 0.06503201, -0.00201207, 0.06229923, 0.01792612, 0.00177728, -0.11395374, 0.01748005, -0.03313123, 0.03752169, 0.00802068, -0.03346447, 0.02673344, 0.04488995, 
619.20, -0.09073564, 0.03375473, -0.02086101, 0.0714264, -0.00232983, 0.06140675, 0.01889361, 0.00176771, -0.11510174, 0.01619327, -0.03356011, 0.04147463, 0.01145011, -0.03572326, 0.02586006, 0.04093986, 
619.40, -0.09141429, 0.02914468, -0.02527928, 0.06949197, -0.00182899, 0.06436076, 0.01789235, 0.00110766, -0.11434512, 0.01845598, -0.03472229, 0.04223489, 0.00695768, -0.03550897, 0.02953523, 0.04436816, 
619.60, -0.0914673, 0.03449329, -0.02992774, 0.06513929, -0.0018683, 0.0601151, 0.0193546, -0.00281218, -0.10965306, 0.01659877, -0.03271123, 0.04297622, 0.00912825, -0.0357629, 0.03106472, 0.04169664, 
619.79, -0.09251803, 0.03615545, -0.02283202, 0.06584715, -0.00289323, 0.06573498, 0.01547755, -0.00106663, -0.11063733, 0.01461899, -0.03216881, 0.04313799, 0.00583946, -0.03695669, 0.02822319, 0.04316345, 
619.99, -0.09334737, 0.03522366, -0.02318457, 0.0654605, 0.00394169, 0.06083302, 0.01666232, 0.00402053, -0.11363883, 0.01671945, -0.03441883, 0.03608936, 0.00954782, -0.03375036, 0.03035694, 0.04329917, 
620.20, -0.09174897, 0.0343208, -0.02771524, 0.06743973, -0.00071088, 0.06468363, 0.01945028, 0.00185474, -0.11522728, 0.01862006, -0.03660267, 0.03946427, 0.00809647, -0.03515244, 0.02814804, 0.03552322, 
620.40, -0.09932037, 0.03166387, -0.02240542, 0.07377607, -0.00199324, 0.06287523, 0.02016255, -0.0039126, -0.10978171, 0.01421804, -0.03711748, 0.03880785, 0.00856012, -0.0350378, 0.02670023, 0.04357844, 
620.60, -0.0935841, 0.03008992, -0.02518048, 0.06797379, 0.00154437, 0.06095458, 0.01969782, -0.00158576, -0.112954, 0.01567879, -0.03806413, 0.03785228, 0.00874603, -0.03718678, 0.0272084, 0.04324019, 
620.79, -0.09326531, 0.03852252, -0.02492668, 0.06627794, 0.00044042, 0.05990123, 0.02115925, -0.00116117, -0.11394155, 0.01641263, -0.03532762, 0.04214597, 0.00938584, -0.03742587, 0.02747565, 0.04231466, 
620.99, -0.09349475, 0.03303233, -0.02281173, 0.06549732, -0.00024375, 0.05915711, 0.01923448, -0.00181008, -0.11124863, 0.0167556, -0.03420364, 0.03740951, 0.01069851, -0.03578499, 0.0309423, 0.04137891, 
621.19, -0.09244323, 0.03236369, -0.02354212, 0.06545359, 0.00023884, 0.060906, 0.01915007, 0.00116587, -0.1124666, 0.01523708, -0.03355809, 0.03736541, 0.00881144, -0.03901701, 0.03155332, 0.04427662, 
621.39, -0.09428266, 0.03500817, -0.0254932, 0.06872357, 0.00155814, 0.0624798, 0.02070107, 0.00348812, -0.11078933, 0.01429584, -0.03382019, 0.03993459, 0.01001726, -0.0333151, 0.03148988, 0.04479693, 
621.59, -0.08977263, 0.03405054, -0.02476034, 0.06841887, -0.00108931, 0.0610166, 0.0193576, -0.00065578, -0.11224832, 0.0204129, -0.03440824, 0.03781147, 0.00578735, -0.03657605, 0.02614545, 0.04754863, 
621.79, -0.09217034, 0.0339958, -0.02660116, 0.06644767, -0.00205398, 0.06197242, 0.02250892, -0.00332055, -0.11450294, 0.01763577, -0.03321801, 0.04035272, 0.00952351, -0.0348915, 0.02668251, 0.0426687, 
621.99, -0.09632708, 0.03661924, -0.02326956, 0.06841987, -0.0019301, 0.06113831, 0.01739296, -0.00227146, -0.11559977, 0.01600247, -0.03456241, 0.04112005, 0.00897744, -0.0366291, 0.02886571, 0.04309782, 
622.20, -0.09592254, 0.03439176, -0.0252484, 0.06564772, -0.00032274, 0.061889, 0.01744384, 0.00340864, -0.11207487, 0.01383193, -0.03838912, 0.04146079, 0.01258598, -0.03586196, 0.0345146, 0.04323192, 
622.40, -0.09360277, 0.03179418, -0.02098901, 0.06782949, 0.00161087, 0.06328403, 0.02115979, -0.00265593, -0.10990951, 0.01256709, -0.03313959, 0.04042401, 0.00647844, -0.0354122, 0.03079522, 0.04143692, 
622.60, -0.09482794, 0.03257412, -0.02237543, 0.0699438, -0.00031236, 0.06190379, 0.02219801, -0.00123245, -0.1136694, 0.01724471, -0.0300734, 0.04074283, 0.00787358, -0.03595862, 0.03204829, 0.04270018, 
622.79, -0.0916644, 0.03413559, -0.02586622, 0.06935459, -0.00092826, 0.06178536, 0.01647543, -0.0027672, -0.11214081, 0.02028673, -0.03583148, 0.03986811, 0.01328926, -0.03612093, 0.02544906, 0.04033788, 
622.99, -0.09596909, 0.0314646, -0.02109231, 0.06550352, -0.00249581, 0.0663182, 0.02021074, 0.00157769, -0.11362632, 0.01881917, -0.03372108, 0.04040704, 0.00830492, -0.0354134, 0.03217849, 0.04259425, 
623.20, -0.09865126, 0.03711216, -0.01862197, 0.06848007, -0.00140595, 0.0623485, 0.01915754, -0.00212028, -0.11570852, 0.01520159, -0.03471707, 0.04159803, 0.00904196, -0.03291052, 0.02779031, 0.03944504, 
623.40, -0.09644402, 0.0332358, -0.02323864, 0.06459811, -0.00362791, 0.05979005, 0.01772702, -0.00187476, -0.11230876, 0.01757683, -0.03824265, 0.03983417, 0.00861523, -0.03419232, 0.0275982, 0.04577215, 
623.60, -0.09169324, 0.03675431, -0.02459601, 0.06882507, -0.00187486, 0.06160175, 0.0184772, -0.00025965, -0.11639289, 0.01905259, -0.03536888, 0.03960515, 0.00815569, -0.03530556, 0.03004995, 0.04110828, 
623.79, -0.09428938, 0.03297063, -0.02387127, 0.06889616, -0.00035889, 0.06327806, 0.02242459, -0.00340178, -0.11332905, 0.0151826, -0.03104671, 0.03622895, 0.0068519, -0.03659267, 0.02597099, 0.04206248, 
623.99, -0.09820247, 0.0327427, -0.02267537, 0.06527067, -0.00372292, 0.06501825, 0.01910954, -0.00351859, -0.11669124, 0.01734907, -0.03424768, 0.03920201, 0.00607201, -0.03564561, 0.02826632, 0.04271488, 
624.19, -0.09481099, 0.03314269, -0.02189216, 0.06609663, -0.00261813, 0.06458899, 0.02040087, 0.00235969, -0.11462771, 0.01797251, -0.03628011, 0.04083599, 0.01100136, -0.03427883, 0.02422507, 0.04191225, 
624.39, -0.09328318, 0.03312808, -0.0257818, 0.06818576, -0.00165946, 0.06147934, 0.01906998, 0.00189916, -0.1141603, 0.01376958, -0.03678986, 0.04145211, 0.00817801, -0.03890753, 0.02714563, 0.0415026, 
624.59, -0.09253244, 0.03232923, -0.02526334, 0.06330767, -0.00130625, 0.06267955, 0.02184631, 0.00231052, -0.11321102, 0.01931399, -0.03337257, 0.04326424, 0.00685455, -0.03374192, 0.03032532, 0.04344186, 
624.79, -0.0943652, 0.03160543, -0.02553393, 0.06477451, 0.00383959, 0.06337272, 0.01299475, -0.00138893, -0.11085244, 0.02074723, -0.03434322, 0.03401783, 0.0111746, -0.03356082, 0.03183713, 0.04294017, 
624.99, -0.09278936, 0.03277441, -0.02490212, 0.06394117, -0.00132029, 0.06256128, 0.01976839, -0.00033337, -0.11456803, 0.02326557, -0.03408165, 0.03949825, 0.00757866, -0.03667737, 0.0266729, 0.03773732, 
625.20, -0.08855814, 0.03490531, -0.0245442, 0.06878379, -0.0007422, 0.05978913, 0.02202002, -0.00085614, -0.11496457, 0.01899423, -0.03601969, 0.04114784, 0.01003587, -0.03330159, 0.02881775, 0.0422981, 
625.40, -0.09283686, 0.03793154, -0.02597514, 0.06869201, -0.00054751, 0.05860259, 0.01996699, 0.00095148, -0.11526102, 0.01487317, -0.03309081, 0.03726592, 0.01014189, -0.03751635, 0.02741708, 0.0414272, 
625.59, -0.09477094, 0.03222247, -0.0227016, 0.06507878, -0.00142324, 0.05794116, 0.01799337, -0.00167057, -0.10989065, 0.01310865, -0.03424264, 0.04302512, 0.01087854, -0.03631371, 0.03051367, 0.04192971, 
625.79, -0.09417504, 0.03688402, -0.02369546, 0.06559619, -0.0022994, 0.06127888, 0.02404884, -0.00269816, -0.11468428, 0.01532363, -0.03562102, 0.03746546, 0.01104699, -0.03688988, 0.03130139, 0.03876046, 
625.99, -0.09450907, 0.03491833, -0.02043593, 0.06237164, -0.00013815, 0.05743432, 0.01636604, -0.00028616, -0.11646952, 0.01714711, -0.03600512, 0.03992367, 0.00944897, -0.03777282, 0.0298742, 0.04004055, 
626.19, -0.09012617, 0.03273858, -0.02105488, 0.06820296, -0.00163234, 0.06076626, 0.01895247, 0.00220834, -0.11543273, 0.01949315, -0.03468104, 0.03730755, 0.00908906, -0.03525162, 0.02989795, 0.03958282, 
626.40, -0.09458569, 0.03103411, -0.02281092, 0.06160554, 0.00159056, 0.05858194, 0.01788613, 0.00032638, -0.1143902, 0.01546467, -0.03293417, 0.04090993, 0.00863461, -0.03699007, 0.03403519, 0.04071907, 
626.60, -0.09778731, 0.03660329, -0.02092835, 0.06171478, -0.00208502, 0.06206716, 0.01822019, 0.00025196, -0.11728894, 0.01545585, -0.03131746, 0.04031733, 0.01131659, -0.03659183, 0.03053282, 0.04214682, 
626.79, -0.09300015, 0.03228836, -0.02343815, 0.06672284, 0.00123274, 0.06408368, 0.02123769, -0.00135589, -0.11190004, 0.01197005, -0.03356456, 0.03801575, 0.01169303, -0.03956231, 0.02983948, 0.04187755, 
626.99, -0.09626556, 0.03358553, -0.02196202, 0.06263486, -0.00046249, 0.06466229, 0.02108088, 0.00092055, -0.11062851, 0.0130518, -0.03566234, 0.03790705, 0.0097838, -0.03313754, 0.02576623, 0.04266711, 
627.19, -0.09632013, 0.03222873, -0.02657957, 0.06695421, 0.00041091, 0.06225666, 0.02061348, 0.00092879, -0.11092742, 0.01480635, -0.0348357, 0.04420055, 0.00826872, -0.03813574, 0.02908087, 0.04466686, 
627.39, -0.09779052, 0.03833537, -0.02273334, 0.06356334, -0.00319779, 0.06232399, 0.0193094, -0.00040366, -0.11638429, 0.01811444, -0.03137194, 0.04010561, 0.00915283, -0.03372153, 0.031263, 0.04180634, 
627.59, -0.09155485, 0.03856445, -0.02391764, 0.06719998, -0.00311681, 0.06339766, 0.01753834, -0.00212383, -0.11170417, 0.01693964, -0.0372189, 0.03901958, 0.01172459, -0.03582116, 0.02375835, 0.04198609, 
627.79, -0.09426526, 0.03414417, -0.02292726, 0.06525346, -0.00224245, 0.06295735, 0.02056816, -0.00142182, -0.11210593, 0.01296255, -0.03649043, 0.03905929, 0.00671039, -0.03906466, 0.02896365, 0.03831728, 
627.99, -0.09722018, 0.03785107, -0.02417039, 0.06346872, -0.00063223, 0.06285134, 0.01975145, 0.00058549, -0.11479264, 0.014908, -0.03408982, 0.04402712, 0.0071681, -0.04013234, 0.02565452, 0.04461993, 
628.20, -0.09534837, 0.0338652, -0.02129364, 0.06786512, 0.00014994, 0.06068384, 0.01971955, -0.00038753, -0.11547881, 0.01700684, -0.03489406, 0.03661962, 0.00805198, -0.03313059, 0.02661254, 0.04193835, 
628.40, -0.09416973, 0.03227785, -0.02398121, 0.06751071, -0.00145525, 0.06331094, 0.01850216, 0.00087485, -0.10909064, 0.01569417, -0.03974063, 0.04047809, 0.00768863, -0.03718813, 0.03044191, 0.04139116, 
628.60, -0.0940524, 0.03465196, -0.02298141, 0.06445201, 0.00128626, 0.06222451, 0.01926764, 0.00090017, -0.11629522, 0.01539412, -0.03757907, 0.03893023, 0.01119312, -0.03670488, 0.02755918, 0.04193511, 
628.79, -0.08954156, 0.0345374, -0.02390863, 0.06627695, 0.00279538, 0.06482546, 0.01635053, 0.0019174, -0.11273918, 0.01530617, -0.03355264, 0.03900103, 0.0070502, -0.03520225, 0.02810882, 0.03945897, 
628.99, -0.09340391, 0.03597764, -0.02392034, 0.06373098, -0.00370777, 0.06407725, 0.01890115, -0.00142514, -0.11189856, 0.01588548, -0.03278267, 0.04139134, 0.01090111, -0.03895135, 0.02902228, 0.04342822, 
629.19, -0.09226943, 0.03237304, -0.02573846, 0.06798111, -0.00214277, 0.06327192, 0.01623358, 0.00145181, -0.11348142, 0.01815033, -0.03409684, 0.03935632, 0.00888274, -0.03680903, 0.02606444, 0.04609257, 
629.40, -0.09544855, 0.0326242, -0.02747603, 0.06471244, 0.00101418, 0.0634816, 0.01884913, -0.00112819, -0.1135252, 0.01555797, -0.03528525, 0.03854766, 0.00753276, -0.0365333, 0.02880674, 0.03731595, 
629.60, -0.09341022, 0.03328357, -0.02500546, 0.06475799, 0.00292395, 0.06208576, 0.02053725, 0.00032565, -0.11097223, 0.01717799, -0.03258022, 0.03499854, 0.00911008, -0.03684266, 0.03158097, 0.04407616, 
629.80, -0.08881328, 0.03431715, -0.02495046, 0.06494533, 0.00094156, 0.06428494, 0.02207549, 0.00363558, -0.11597641, 0.01241817, -0.03669326, 0.03661856, 0.00965899, -0.03416961, 0.02976826, 0.04557163, 
629.99, -0.09405847, 0.02884775, -0.02554671, 0.06371154, 0.00011539, 0.05918274, 0.02119551, 0.0016982, -0.11595351, 0.0148255, -0.03488678, 0.0380431, 0.00533867, -0.03540424, 0.02628713, 0.04268984, 
630.19, -0.09662935, 0.03709792, -0.02219182, 0.06611422, -0.00333652, 0.06476652, 0.01710974, 0.00296039, -0.11632391, 0.01886387, -0.03000795, 0.03742556, 0.00866706, -0.03849157, 0.02559504, 0.04064463, 
630.40, -0.09020244, 0.03423323, -0.02237784, 0.06610973, -0.00306075, 0.06272691, 0.01977764, -0.00374879, -0.11548676, 0.01544897, -0.0355258, 0.03430121, 0.00775848, -0.03898522, 0.02553218, 0.04186393, 
630.60, -0.09313452, 0.03371339, -0.02288857, 0.06522913, -0.00383768, 0.06112388, 0.01805002, 0.00402134, -0.11355193, 0.01465426, -0.0368766, 0.03928212, 0.00881018, -0.03410605, 0.03243195, 0.0416379, 
630.80, -0.09527278, 0.03556934, -0.02305626, 0.06624058, 0.00144505, 0.06113413, 0.01803394, -0.00347946, -0.11158457, 0.01785728, -0.03554246, 0.04102305, 0.00973477, -0.03481429, 0.02539635, 0.04171884, 
630.99, -0.09586279, 0.03180013, -0.02441696, 0.06537921, -0.00190256, 0.06308185, 0.01812646, 0.001149, -0.11417219, 0.01138285, -0.03553984, 0.04233916, 0.00955732, -0.03604209, 0.03178677, 0.04076764, 
